datapublished,name,description,provider,url,,,,
2019-03-23T11:34:00.0000000Z,How Richie Mehta humanises police in Netflix series Delhi Crime,"While the girl fought for life in Safdarjung Hospital, the public raged in <b>protest</b>; the Delhi Police raced against ... For instance, Leslee Udwin’s documentary for BBC, <b>India</b>’s Daughter, was panned for featuring an interview with one of the accused.","[{'name': 'The Week', '_type': 'Organization'}]",https://www.theweek.in/theweek/leisure/2019/03/21/how-richie-mehta-humanises-police-in-netflix-series-delhi-crime.html,,,,
2019-03-22T10:59:00.0000000Z,BJP workers <b>protest</b> against ticket distribution,"It is a natural phenomenon in a <b>political</b> party and everything would be sorted out,&quot; she told IANS over phone. Taking strong exception to the <b>protest</b>, state Bharatiya Janata Party (BJP ...","[{'name': 'Webindia 123', '_type': 'Organization'}]",https://news.webindia123.com/news/articles/India/20190322/3521359.html,,,,
2019-03-23T02:35:00.0000000Z,US&#39; giant military contract has a hitch: A little-known man of <b>Indian</b> origin,"At 26, he quit his job in private equity in Northern California, where he had grown up and gone to college, and then moved to <b>India</b> to found ... national <b>politics</b> and the obscure world of ...","[{'name': 'tech.economictimes.indiatimes.com', '_type': 'Organization'}]",https://tech.economictimes.indiatimes.com/news/people/us-giant-military-contract-has-a-hitch-a-little-known-man-of-indian-origin/68516595,,,,
2019-03-22T11:24:00.0000000Z,"Future of Women’s Studies Centres Hanging in Balance, Yet Again","However — after the <b>protest</b> registered by the <b>Indian</b> Association for ... <b>India</b> was set up to examine for the first time the social, economic and <b>political</b> status of women <b>in India</b>. The report was meant for a United Nations international women’s year ...","[{'name': 'NewsClick', '_type': 'Organization'}]",https://www.newsclick.in/future-womens-studies-centres-hanging-balance-yet-again,,,,
2019-03-24T06:05:00.0000000Z,Commentary: Rahul Gandhi’s reluctant bid to rival <b>India</b>&#39;s Modi,"Rahul Gandhi, President of <b>India</b>&#39;s main opposition Congress party, walks during a <b>protest</b> near the Central Bureau of Investigation ... For one man, this may well be the make or break moment in his reluctant <b>political</b> career. Rahul Gandhi, the man who ...","[{'name': 'Channel NewsAsia Singapore', '_type': 'Organization'}]",https://www.channelnewsasia.com/news/commentary/india-elections-congress-rahul-priyanka-gandi-bjp-modi-narendra-11365342,,,,
2019-03-24T06:37:00.0000000Z,High price of buying in: Oil-friendly Indigenous groups are disparaged as ‘sellouts’,"(Amber Bracken/The New York Times/Redux) Not long ago, Stephen Buffalo, the president and CEO of the <b>Indian</b> Resource Council of Canada ... Idle No More movement would converge on the streets in <b>protest</b>; Greenpeace had sectioned off a part of the city.","[{'name': 'Macleans.ca', '_type': 'Organization'}]",https://www.macleans.ca/news/canada/oil-friendly-indigenous-groups-trans-mountain-pipeline/,,,,
2019-03-20T22:28:00.0000000Z,<b>Protest</b> in Kazakhstan over decision to rename capital Asthana after ex-president,Career diplomat and <b>political</b> loyalist Kassym-Jomart Tokayev ... (With AFP inputs) Stay up to date on all the latest World news with The New <b>Indian</b> Express App. Download now (Get the news that matters from New <b>Indian</b> Express on WhatsApp.,"[{'name': 'The New Indian Express', '_type': 'Organization'}]",http://www.newindianexpress.com/world/2019/mar/21/protest-in-kazakhstan-over-decision-to-rename-capital-asthana-after-ex-prez-1954114.html,,,,
2019-03-24T05:32:00.0000000Z,Lok Sabha elections: 111 Tamil Nadu farmers to contest against PM Modi in Varanasi,"The farmers, most of them members of the National South <b>Indian</b> Rivers Inter-Linking Farmers Association, hit national headlines in 2017 when they resorted to extreme forms of <b>protest</b> in New Delhi ...","[{'name': 'Scroll', '_type': 'Organization'}]",https://scroll.in/latest/917646/lok-sabha-elections-111-tamil-nadu-farmers-to-contest-against-pm-modi-in-varanasi,,,,
2019-03-18T19:15:00.0000000Z,How Hindu nationalists built on the roots of majoritarianism <b>in India</b> and normalised public violence,"Secondly, it is obvious that the very provisions of the <b>Indian</b> Penal Code in some ways structure the very forms that <b>political</b> and social <b>protest</b> and expression will take. The IPC defines the ...","[{'name': 'Scroll', '_type': 'Organization'}]",https://scroll.in/article/916406/how-hindu-nationalists-built-on-the-roots-of-majoritarianism-in-india-and-normalised-public-violence,,,,
2019-03-22T00:11:00.0000000Z,The Taste With Vir: In <b>politics</b> we trust - <b>India</b>’s new gurus and godmen,"(One notable <b>Indian</b> Muslim, Javed Akhtar ... When he came to Delhi in the UPA era to stage a <b>political</b> <b>protest</b>, ministers rushed to the airport to beg him to desist. When Ramdev went ahead anyway, the government was worried enough to send the police ...","[{'name': 'Hindustan Times', '_type': 'Organization'}]",https://www.hindustantimes.com/more-lifestyle/the-taste-with-vir-in-politics-we-trust-india-s-new-gurus-and-godmen/story-ZICBLCxzZ1J3r05iXLavFP.html,,,,
2019-03-20T03:57:00.0000000Z,"Former IAS Shah Faesal who had called <b>India</b> ‘Rapistan’ launches <b>political</b> party, joined by JNU freelance protestor Shehla Rashid","Faesal, who had topped the civil service examination in 2010 batch, resigned as a &quot;<b>protest</b> against unabated killings&quot; in Kashmir and &quot;marginalisation of <b>Indian</b> Muslims&quot;. Former IAS officer Shah Faesal, who had resigned recently to join <b>politics</b> ...","[{'name': 'OpIndia.com', '_type': 'Organization'}]",https://www.opindia.com/2019/03/former-ias-shah-faesal-who-had-called-india-rapistan-launches-political-party-joined-by-jnu-freelance-protestor-shehla-rashid/,,,,
2019-03-18T04:30:00.0000000Z,<b>Protests</b> Break Out in TN Following Pollachi Sexual Harassment Case,"Leaked video and audio recordings, police missteps, and alleged <b>political</b> interference have fuelled the <b>protests</b>. On March 13 ... Suganthi, State General Secretary for All <b>India</b> Democratic Women’s Association (AIDWA). In her view, the police have ...","[{'name': 'NewsClick', '_type': 'Organization'}]",https://www.newsclick.in/protests-break-out-tn-following-pollachi-sexual-harassment-case,,,,
2019-03-19T09:32:00.0000000Z,Former IAS Officer Shah Faesal To Launch <b>Political</b> Party Tomorrow,"Former IAS officer Shah Faesal will launch his <b>political</b> outfit &#39;&#39;Jammu and Kashmir ... in January this year to <b>protest</b> unabated killings in Kashmir and marginalisation of <b>Indian</b> Muslims. Mr Faesal had also hit out at the Centre, accusing it of subverting ...","[{'name': 'NDTV', '_type': 'Organization'}]",https://www.ndtv.com/india-news/former-ias-officer-shah-faesal-to-launch-political-party-tomorrow-2008699,,,,
2019-03-24T04:07:00.0000000Z,Thailand votes in face-off between coup leader and &#39;democratic front&#39;,"Pro-Thaksin parties have won every election since 2001, but the past 15 years have seen crippling street <b>protests</b> that destabilised ... lecturer in <b>political</b> science at Naresuan University in ...","[{'name': 'Reuters', '_type': 'Organization'}]",https://in.reuters.com/article/thailand-election/thailand-votes-in-face-off-between-coup-leader-and-democratic-front-idINKCN1R503B,,,,
2019-03-24T05:01:00.0000000Z,&quot;Prevent Chaos&quot;: King&#39;s Message As Voting Underway In Thailand,"The kingdom remains bitterly divided despite the ruling junta&#39;s pledge to rescue it from a decade-long treadmill of <b>political</b> instability, <b>protests</b> and coups. Politicians across the spectrum fear a stalemate has been booked in by new election rules ...","[{'name': 'NDTV', '_type': 'Organization'}]",https://www.ndtv.com/world-news/voting-begins-in-first-thailand-elections-since-2014-coup-2011942,,,,
2019-03-20T12:08:00.0000000Z,Ex-IAS Officer Shah Faesal Launches <b>Political</b> Party in Kashmir,"Srinagar: Former <b>Indian</b> Administrative Service officer Shah Faesal on Sunday launched his <b>political</b> party “Jammu and Kashmir ... Faesal, who quit the government in <b>protests</b> against the violence and killings in Kashmir, also released his party’s ...","[{'name': 'NewsClick', '_type': 'Organization'}]",https://www.newsclick.in/ex-ias-officer-shah-faesal-launches-political-party-kashmir,,,,
2019-03-19T07:55:00.0000000Z,"Pollachi Sexual Assault: With A Slew Of <b>Protests</b>, Pollachi Set To Witness Complete Commercial Shutdown",which has been organized by the town’s trade unions with the support of all <b>political</b> parties. A court-monitored probe has been demanded by the All <b>India</b> Democratic Women’s Association (AIDWA) in the issue. A slew of <b>protests</b> have been held in Tamil ...,"[{'name': 'The Logical Indian', '_type': 'Organization'}]",https://thelogicalindian.com/news/pollachi-commercial-shutdown/,,,,
2019-03-19T11:12:00.0000000Z,Death of man in custody in Kashmir sparks <b>protests</b>,"SRINAGAR (Reuters) - <b>Protests</b> flared in parts of ... the Jamaat-e-Islami (JeI), his brother said, a <b>political</b> group that wants independence from <b>India</b> for Kashmir. The <b>Indian</b> government recently ...","[{'name': 'Reuters', '_type': 'Organization'}]",https://in.reuters.com/article/india-kashmir-protests-idINKCN1R019P,,,,
2019-03-24T02:45:00.0000000Z,Lok Sabha elections 2019: Congress appoints observers in Delhi for all 25 assembly constituencies,"In a meeting held with the 25 observers, Lilothia said that in the 94 wards of the North Delhi Municipal Corporation, <b>protests</b> will be staged to highlight the failures and non-performance of the elected representatives of both the BJP and the AAP.","[{'name': 'The Financial Express', '_type': 'Organization'}]",https://www.financialexpress.com/elections/lok-sabha-elections-2019-congress-appoints-observers-in-delhi-for-all-25-assembly-constituencies/1525332/,,,,
2019-03-21T19:44:00.0000000Z,Pak ‘strongly <b>protests</b>’ acquittal of all accused in Samjhauta blast case: Qureshi,"The blast in Samjhauta Express occurred near Panipat in Haryana on February 18, 2007, when the train was on its way to Attari, the last railway station on the <b>Indian</b> side. The blast killed 68 ...","[{'name': 'Kashmir Reader', '_type': 'Organization'}]",https://kashmirreader.com/2019/03/22/pak-strongly-protests-acquittal-of-all-accused-in-samjhauta-blast-case-qureshi/,,,,
2019-03-18T01:16:00.0000000Z,"Punjab Law University Students Boycott Exams, Administration Calls In Rapid Action Force","Students across many universities <b>in India</b> have been protesting against ... from the institution in 2018 for taking part in <b>protests</b> against the administration and the conservative, Hindutva right-wing <b>politics</b> on campus. In October 2018, women in Punjabi ...","[{'name': 'HuffPost India', '_type': 'Organization'}]",https://www.huffingtonpost.in/entry/punjab-law-university-students-boycott-exams-rapid-action-force-called-in-by-administration_in_5c8f7993e4b03e83bdc3238f,,,,
2019-03-24T02:56:00.0000000Z,Voting in Thailand underway in first election since 2014 coup,"Pro-Thaksin parties have won every election since 2001, but the past 15 years have seen crippling street <b>protests</b> that destabilised the government ... a long time,&quot; said Paul Chambers, lecturer in <b>political</b> science at Naresuan University in northern ...","[{'name': 'Zee News', '_type': 'Organization'}]",https://zeenews.india.com/world/voting-in-thailand-underway-in-first-election-since-2014-coup-2189807.html,,,,
2019-03-19T12:39:00.0000000Z,"Former IAS topper Shah Faesal launches <b>political</b> outfit in Srinagar, Shehla Rashid joins him","Former IAS officer Shah Faesal Sunday launched his <b>political</b> outfit - Jammu and Kashmir ... Giving details about his party&#39;s vision, Faesal, who resigned from the <b>Indian</b> Administrative Service to <b>protest</b> the &quot;unabated killings in Kashmir and ...","[{'name': 'Business Today', '_type': 'Organization'}]",https://www.businesstoday.in/latest/trends/former-ias-topper-shah-faesal-launches-political-outfit-in-srinagar/story/328562.html,,,,
2019-03-19T11:44:00.0000000Z,China’s Xi Urges Teachers of <b>Political</b> Courses to Tackle ‘False Ideas’,"Chinese educators must respond to “false ideas and thoughts” when teaching <b>political</b> and ideological classes, President Xi Jinping said, in a sensitive year that marks the 30th anniversary of student-led <b>protests</b> around Tiananmen Square. Beijing has ...","[{'name': 'New Delhi Times', '_type': 'Organization'}]",https://www.newdelhitimes.com/chinas-xi-urges-teachers-of-political-courses-to-tackle-false-ideas/?share=email,,,,
2019-03-18T08:01:00.0000000Z,DKS hospital corruption row: RTI activists stage <b>protest</b>,RAIPUR: Chhattisgarh <b>politics</b> is on the boil after corruption in government ... and former medical superintendent Dr Puneet Gupta.RTI activists on Sunday staged a <b>protest</b> in the police station and demanded that an FIR be filed against Raman Singh and ...,"[{'name': 'nyoooz.com', '_type': 'Organization'}]",https://www.nyoooz.com/news/raipur/1352768/dks-hospital-corruption-row-rti-activists-stage-protest/,,,,
2019-03-22T07:45:00.0000000Z,IPL not shown in Pakistan a loss to <b>Indian</b> cricket: Pakistan Minister Fawad Ahmed Chaudhry,In retaliation to IMG Reliance’s pulling out of the Pakistan Super League (PSL) last month as a mark of <b>protest</b> to deadly attacks ... We tried to keep <b>politics</b> and cricket apart but then the <b>Indian</b> cricket team played matches wearing army caps against ...,"[{'name': 'CricTracker', '_type': 'Organization'}]",https://www.crictracker.com/ipl-not-shown-in-pakistan-a-loss-to-indian-cricket-pakistan-minister-fawad-ahmed-chaudhry/,,,,
2019-03-20T02:00:00.0000000Z,"<b>India</b>, Pakistan, Kashmir: We Won’t Need To Fight A War If We Can Win The Peace","I won’t get into debates here around Kashmir’s history or questions of <b>political</b> philosophy ... And when there were <b>protests</b>, pellet guns were used instead of the water cannons used in other parts of <b>India</b>, blinding many people. By the early years ...","[{'name': 'BloombergQuint', '_type': 'Organization'}]",https://www.bloombergquint.com/opinion/india-pakistan-kashmir-we-wont-need-to-fight-a-war-if-we-can-win-the-peace,,,,
2019-03-19T18:04:00.0000000Z,"JRL Issues <b>Protest</b> Program, Calls For Shutdown Today","Announcing a <b>protest</b> program ... SOG and other <b>Indian</b> investigative agencies, arbitrary arrests, slapping of draconian PSA, summoning <b>political</b> activists to SOG camps and thus creating atmosphere ...","[{'name': 'Kashmir Observer', '_type': 'Organization'}]",https://kashmirobserver.net/2019/local-news/jrl-issues-protest-program-calls-shutdown-today-41424,,,,
2019-03-22T05:56:00.0000000Z,Pakistan bans <b>Indian</b> Premier League broadcast,"The decision comes a month after DSport, the official broadcasters of the Pakistan Premier League (PSL) <b>in India</b>, stopped the coverage of the tournament in <b>protest</b> of the Pulwama ... &quot;We tried to keep <b>politics</b> and cricket apart but then the <b>Indian</b> cricket ...","[{'name': 'rediff.com', '_type': 'Organization'}]",https://www.rediff.com/cricket/report/pakistan-bans-indian-premier-league-broadcast-ipl/20190322.htm,,,,
2019-03-18T03:24:00.0000000Z,Through The Mizo PRISM: A <b>Political</b> Party Seeks To Contest Polls On Issue Of Secession,A new Mizo <b>political</b> party is now seeking to contest ... lapsed after the Centre did not table it in the Rajya Sabha following widespread <b>protests</b> across the Northeast. The bill aims to facilitate <b>Indian</b> citizenship to non-Muslims from three neighbouring ...,"[{'name': 'outlookindia.com', '_type': 'Organization'}]",https://www.outlookindia.com/magazine/story/india-news-through-the-mizo-prism/301295,,,,
2019-03-20T02:13:00.0000000Z,"After Iran &amp; <b>India</b>, Afghanistan summons Pak envoy","The Deputy Foreign Minister for <b>Political</b> ... Pakistan — Iran, <b>India</b> and Afghanistan all have summoned Pakistani envoys in stationed in the respective countries. On Sunday Iran summoned Pakistan envoy in Tehran Riffat Masood to <b>protest</b> against the ...","[{'name': 'DNA India', '_type': 'Organization'}]",https://www.dnaindia.com/world/report-after-iran-india-afghanistan-summons-pak-envoy-2722172,,,,
2019-03-19T20:00:00.0000000Z,"JRL calls shutdown, announces <b>protest</b> programme","Announcing a comprehensive <b>protest</b> programme ... SOG and other <b>Indian</b> investigative agencies, arbitrary arrests, slapping of draconian PSA, summoning <b>political</b> activists to SOG camps and thus ...","[{'name': 'Kashmir Reader', '_type': 'Organization'}]",https://kashmirreader.com/2019/03/20/jrl-calls-shutdown-announces-protest-programme/,,,,
2019-03-18T08:57:00.0000000Z,"With Shehla Rashid on his side, Shah Faesal begins <b>political</b> journey",(Photo: Shehla Rashid/Twitter)] Srinagar: Former IAS officer Shah Faesal on Sunday launched his <b>political</b> party &#39;Jammu ... he quit government service in <b>protest</b> against &quot;unabated killings in ...,"[{'name': 'Ummid', '_type': 'Organization'}]",http://ummid.com/news/2019/march/18.03.2019/with-shehla-rashid-on-his-side-shah-faesal-begins-political-journey.html,,,,
2019-03-19T13:57:00.0000000Z,"SSC Results Withheld, Aspirants Express Outrage Over Erratic Court Listings And Delay In Hearings",there was a huge <b>protest</b> organised by various coaching institutes. Some <b>political</b> parties also added fuel to the fire. A renowned social activist cum lawyer filed a PIL in the Supreme Court of <b>India</b> for the cancellation of the said exam. Amidst all this ...,"[{'name': 'The Logical Indian', '_type': 'Organization'}]",https://thelogicalindian.com/exclusive/ssc-cgl-chsl-results/,,,,
2019-03-20T10:50:00.0000000Z,5 <b>political</b> controversies in last five years that led to nationwide uproar,"written by Vikas Singh Derek March 20, 2019 4:15 pm As the dates of Lok Sabha polls 2019 are coming close, verbal-fights between <b>political</b> parties are rising ... Urjit Patel resigned as the Reserve Bank of <b>India</b> governor in December 2018, a year before ...","[{'name': 'The Free Press Journal', '_type': 'Organization'}]",https://www.freepressjournal.in/india/5-political-controversies-in-last-five-years-that-led-to-nationwide-uproar/1486220,,,,
2019-03-23T14:27:00.0000000Z,“Will Skip Polls In Interest Of People”: Ex-Bureaucrat Shah Faesal,"Mr Faesal, who had quit his government service two months ago in <b>protest</b> against &quot;unabated killings in Kashmir&quot;, today said he wanted to focus on public contact programme through his <b>political</b> party ... seats for the 2019 <b>Indian</b> general elections.","[{'name': 'pioneernews.in', '_type': 'Organization'}]",http://www.pioneernews.in/will-skip-polls-in-interest-of-people-ex-bureaucrat-shah-faesal,,,,
2019-03-21T21:15:00.0000000Z,Student alleges rape in Kerala CPM office,"Faced with <b>protests</b> from the Opposition ... Youth wings of the Congress, BJP and the <b>Indian</b> Union Muslim League on Thursday separately protested in front of the party office where the rape allegedly took place. “CPM offices are becoming centres of ...","[{'name': 'telegraphindia.com', '_type': 'Organization'}]",https://www.telegraphindia.com/india/student-alleges-rape-in-kerala-cpm-office/cid/1687272,,,,
2019-03-19T08:06:00.0000000Z,Ram Gopal Varma Cancels <b>Protest</b> Against CBFC’s Refusal To Watch NTR Biopic,A day after calling for a press conference to <b>protest</b> against the Central Board of Film Certification ... The code of conduct mandated <b>political</b> parties and candidates to refrain from criticizing their opponents on unverified allegations.,"[{'name': 'silverscreen.in', '_type': 'Organization'}]",https://silverscreen.in/news/ram-gopal-varma-cancels-protest-against-cbfcs-refusal-to-watch-ntr-biopic/,,,,
2019-03-19T08:07:00.0000000Z,Iran Hints at Using Foreign Militias in Domestic Crackdown,"Shahrooz Pezeshkpour, a London-based Iranian <b>political</b> activist, said he was “surrounded and beaten by two” non-Iranian agents during the 2009 <b>protest</b> movement. “They called their associates on the radio speaking in [Lebanese] Arabic. Then ...","[{'name': 'New Delhi Times', '_type': 'Organization'}]",https://www.newdelhitimes.com/iran-hints-at-using-foreign-militias-in-domestic-crackdown/?share=email,,,,
2019-03-18T08:00:00.0000000Z,Shankudeb Panda joins SSC <b>protest</b>,He has alleged that the government is yet to recruit the candidates who have cleared the SSC exams while relatives of the “<b>political</b> leaders” are getting ... had started fasting in <b>protest</b>. “The state government has not paid any heed to their demands ...,"[{'name': 'nyoooz.com', '_type': 'Organization'}]",https://www.nyoooz.com/news/kolkata/1352917/shankudeb-panda-joins-ssc-protest/,,,,
2019-03-18T15:10:00.0000000Z,Now Or Never: Schoolchildren In Assam Produce Their Agenda For The National Elections,"As youth worldwide skip schools today in <b>protest</b> to demand action on climate change, a group of girls in the flood-prone <b>Indian</b> state of Assam has approached ... girls discussed their concerns to five <b>political</b> parties including the Bharatiya Janata ...","[{'name': 'Indiatimes', '_type': 'Organization'}]",https://www.indiatimes.com/news/india/now-or-never-schoolchildren-in-assam-produce-their-agenda-for-the-national-elections-363899.html,,,,
2019-03-21T11:12:00.0000000Z,US: Neomi Rao sworn in as judge of powerful US court,"[<b>Indian</b>-Americans to <b>protest</b> outside Chinese, Pakistani Diplomatic Missions ... School&#39;s Center for the Study of the Administrative State and focused her scholarship on the <b>political</b> and constitutional accountability of administrative agencies and the ...","[{'name': 'Oneindia', '_type': 'Organization'}]",https://www.oneindia.com/international/us-neomi-rao-sworn-as-judge-powerful-us-court-2867587.html,,,,
2019-03-19T02:29:00.0000000Z,Gautam gambhir: There can’t be conditional bans; <b>Indian</b> opener calls on BCCI to go for all or nothing with Pakistan,Gambhir cited England’s forfeiture of their 2003 World Cup round-robin fixture against Zimbabwe in <b>protest</b> of the Robert ... don’t mix sports with <b>politics</b> but Jawans are far more important than a game of cricket.” <b>India</b> drew the International ...,"[{'name': 'The Free Press Journal', '_type': 'Organization'}]",https://www.freepressjournal.in/sports/gautam-gambhir-there-cant-be-conditional-bans-indian-opener-calls-on-bcci-to-go-for-all-or-nothing-with-pakistan/1484689,,,,
2019-03-19T18:32:00.0000000Z,"The world of GD Bakshi, face of <b>Indian</b> media’s shrill war cries....","And the call is not entirely <b>political</b> — Bakshi lost his brother, Captain Srishthi Raman Bakshi, in a mine explosion during the <b>India</b>-Pakistan War of 1965 ... the rioters who died in the Dera Sacha Sauda <b>protests</b> (in Chandigarh) “here in Hindustan”.","[{'name': 'The Kashmir Monitor', '_type': 'Organization'}]",https://www.thekashmirmonitor.net/the-world-of-gd-bakshi-face-of-indian-medias-shrill-war-cries/,,,,
2019-03-19T18:13:00.0000000Z,The heavy price of <b>protests</b>,"These have been instances were <b>protesters</b> were brought from different places and ... The design of the sponsors of such acts is to sell such activities as <b>political</b> defiance or a mass movement in Kashmir. Going a step further, the stone throwing has ...","[{'name': 'news.statetimes.in', '_type': 'Organization'}]",http://news.statetimes.in/the-heavy-price-of-protests/,,,,
2019-03-19T14:33:00.0000000Z,<b>Indian</b>-Omani group strikes $3.85 billion deal to build Sri Lanka oil refinery,"Tensions between <b>India</b> and China have created <b>political</b> turmoil in Sri Lanka ... by a land acquisition process which has been hit by <b>protests</b> by local residents. Mangala Yapa, an advisor to ...","[{'name': 'Yahoo Finance India', '_type': 'Organization'}]",https://in.finance.yahoo.com/news/indian-omani-group-strikes-3-131629766.html,,,,
2019-03-19T00:26:00.0000000Z,‘AAP Using Polarising Rhetoric In Minority Areas’: Delhi BJP Asks EC To Appoint Special Observers At Mosques,Bharatiya Janata Party (BJP) in Delhi has demanded Election Commission of <b>India</b> (ECI ... ECI should appoint special observers to prevent <b>political</b> and religious leaders spreading “hate&quot; to ...,"[{'name': 'Swarajya', '_type': 'Organization'}]",https://swarajyamag.com/insta/aap-using-polarising-rhetoric-in-minority-areas-delhi-bjp-asks-ec-to-appoint-special-observers-at-mosques,,,,
2019-03-18T12:12:00.0000000Z,"No problem in forfeiting two points, says Gautam Gambhir voicing his stand about the Indo-Pak World Cup game","No problem in forfeiting 2 points <b>India</b>-Pak match but the entire country should then stand behind the team and not blame them for not making it to the semis or finals,” Gambhir told Times Now. “That certain section who say the sport is over <b>politics</b> ...","[{'name': 'CricTracker', '_type': 'Organization'}]",https://www.crictracker.com/no-problem-in-forfeiting-two-points-says-gautam-gambhir-voicing-his-stand-about-the-indo-pak-world-cup-game/,,,,
2019-03-19T20:59:00.0000000Z,"<b>India</b>, Pakistan resume cross-LoC barter trade amid tension",with 18 injured including seven <b>Indian</b> troops. Several trading groups called a strike on Tuesday to <b>protest</b> a ban on the Jamaat-e-Islami (JeI) <b>political</b> movement that wants independence. <b>Indian</b> police have arrested more than 300 leaders and activists ...,"[{'name': 'Business Today', '_type': 'Organization'}]",https://www.businesstoday.in/latest/india-pakistan-resume-cross-loc-barter-trade-amid-tension/story/324901.html,,,,
2019-03-23T03:19:00.0000000Z,Union Ministers Piyush Goyal And Dr Harsh Vardhan Among Seven Indians Named In ‘World’s 100 Most Influential People In Climate Policy 2019’,"Prakash was born and raised outside of Boston by parents who originally hail from Hyderabad, <b>India</b>. She is the co-founder and executive director of Sunrise, a youth-led movement advocating for <b>political</b> ... whose occupation <b>protest</b> resulted in the ...","[{'name': 'RepublicWorld', '_type': 'Organization'}]",https://www.republicworld.com/india-news/general-news/union-ministers-piyush-goyal-and-dr-harsh-vardhan-among-seven-indians-named-in-worlds-100-most-influential-people-in-climate-policy-2019,,,,
2019-03-18T12:16:00.0000000Z,&#39;No problem in forfeiting 2 points at World Cup&#39; Gautam Gambhir on boycotting Pakistan,"No problem in forfeiting 2 points <b>India</b>-Pak match but the entire country should then stand behind the team and not blame them for not making it to the semis or finals.” He said, that certain section who say sport is over <b>politics</b> need not be considered.","[{'name': 'News Track English', '_type': 'Organization'}]",https://english.newstracklive.com/news/no-problem-in-forfeiting-2-points-at-world-cup-gautam-gambhir-on-boycotting-pakistan-sc13-nu-1004264-1.html,,,,
2019-03-19T21:46:00.0000000Z,"Youth dies in police custody, inquiry ordered","Separatists called for <b>protests</b> against the killing ... and harassment by police, SOG and other <b>Indian</b> investigative agencies, arbitrary arrests, slapping of draconian PSA, summoning <b>political</b> activists to SOG camps and thus creating atmosphere of ...","[{'name': 'Daily Excelsior', '_type': 'Organization'}]",http://www.dailyexcelsior.com/youth-dies-in-police-custody-inquiry-ordered/,,,,
2019-03-19T12:27:00.0000000Z,Teacher&#39;s Death In Police Custody: JRL Calls For Shutdown Tomorrow,"JRL said that people will observe a complete and comprehensive <b>protest</b> ... SOG and other <b>Indian</b> investigative agencies, arbitrary arrests, slapping of draconian PSA, summoning <b>political</b> activists ...","[{'name': 'Kashmir Observer', '_type': 'Organization'}]",https://kashmirobserver.net/2019/local-news/teachers-death-police-custody-jrl-calls-shutdown-tomorrow-41424,,,,
2019-03-19T12:03:00.0000000Z,JRL calls strike tomorrow in Kashmir against teacher’s custodial death,"JRL said that people will observe a complete and comprehensive <b>protest</b> strike on Wednesday ... SOG and other <b>Indian</b> investigative agencies, arbitrary arrests, slapping of draconian PSA, summoning <b>political</b> activists to SOG camps and thus creating ...","[{'name': 'Greater Kashmir', '_type': 'Organization'}]",https://www.greaterkashmir.com/(X(1)S(iuhw5eq1rnwlfk45gptifcnl))/news/front-page/jrl-calls-strike-tomorrow-in-kashmir-against-teacher-s-custodial-death/316797.html,,,,
2019-03-19T05:01:00.0000000Z,Jamaat ban – A step in the right direction,"Till independence various organizations, <b>political</b> as well as religious were in competition ... win a single seat out of the 26 seats it had contested. Frequency of anti-<b>Indian</b> <b>protests</b> increased in Kashmir in the 1980s. The Soviet-Afghan jihad and the ...","[{'name': 'Daily Excelsior', '_type': 'Organization'}]",http://www.dailyexcelsior.com/jamaat-ban-a-step-in-the-right-direction/,,,,
2019-03-18T04:46:00.0000000Z,This interactive museum in Bengaluru is a multi-sensory journey into <b>Indian</b> music,"As I entered the courtyard of <b>India</b> Music Experience ... a powerful impact on the prevailing <b>political</b> scenario. It delves into music from <b>India</b>’s national movement, from Gandhi and his bhajans to songs of <b>protest</b> and patriotism in pop culture.","[{'name': 'The News Minute', '_type': 'Organization'}]",https://www.thenewsminute.com/article/interactive-museum-bengaluru-multi-sensory-journey-indian-music-97670,,,,
2019-03-18T11:09:00.0000000Z,Ex-IAS Officer Shah Faesal Launches New Party In Kashmir,Former IAS officer Shah Faesal has launched his <b>political</b> party the &#39;Jammu and ... in January this year as a mark of <b>protest</b> against the &quot;unabated killings in Kashmir and marginalization of <b>Indian</b> Muslims.&quot; The former IAS officer had accused the central ...,"[{'name': 'News World India', '_type': 'Organization'}]",https://www.newsworldindia.in/national/ex-ias-officer-shah-faesal-launches-new-party-in-kashmir/323680/,,,,
2019-03-20T10:16:00.0000000Z,Opinion | The AIADMK-BJP alliance in Tamil Nadu has a lot going against it,"The answer is: More than the regression, what brought together the BJP, the PMK and others was their <b>political</b> desperation. The BJP has formed an alliance in Tamil Nadu with the All <b>India</b> Anna Dravida ... the police firing at <b>protesters</b> at the Sterlite ...","[{'name': 'moneycontrol.com', '_type': 'Organization'}]",https://www.moneycontrol.com/news/india/opinion-the-aiadmk-bjp-alliance-in-tamil-nadu-has-a-lot-going-against-it-3673141.html,,,,
2019-03-19T16:16:00.0000000Z,"Kashmiri youth murdered in police custody, JRL announces strike","Announcing a comprehensive <b>protest</b> program against this state ... and harassment by police, SOG and other <b>Indian</b> investigative agencies, arbitrary arrests, slapping of draconian PSA, summoning <b>political</b> activists to SOG camps and thus creating atmosphere ...","[{'name': 'Kashmir Watch', '_type': 'Organization'}]",http://kashmirwatch.com/kashmiri-youth-murdered-in-police-custody-jrl-announces-strike/,,,,
